Reporter Identifier	VALUE
DAP1_0003	11.07
DAP1_0010	12.35
DAP1_0021	9.49
DAP1_0023	9.09
DAP1_0027	10.26
DAP1_0028	8.13
DAP1_0030	11.96
DAP1_0031	13.24
DAP1_0033	9.91
DAP1_0036	9.92
DAP1_0038	10.53
DAP1_0040	13.21
DAP1_0041	9.42
DAP1_0042	8.91
DAP1_0050	12.66
DAP1_0051	9.97
DAP1_0054	11.41
DAP1_0056	11.49
DAP1_0061	10.45
DAP1_0062	12.76
DAP1_0063	12.61
DAP1_0066	10.67
DAP1_0067	11.39
DAP1_0069	8.69
DAP1_0070	11.14
DAP1_0074	10.5
DAP1_0075	8.37
DAP1_0080	8.39
DAP1_0087	8.4
DAP1_0096	8.77
DAP1_0101	10.15
DAP1_0102	12.28
DAP1_0103	11.1
DAP1_0105	8.76
DAP1_0109	10.92
DAP1_0110	9.5
DAP1_0111	10.54
DAP1_0113	12.86
DAP1_0119	11.62
DAP1_0121	8.93
DAP1_0122	9.15
DAP1_0124	13.18
DAP1_0125	12.12
DAP1_0130	9.23
DAP1_0140	9.4
DAP1_0147	10.38
DAP1_0152	12.72
DAP1_0153	8.21
DAP1_0154	13.59
DAP1_0162	11.55
DAP1_0171	12.67
DAP1_0172	13.75
DAP1_0174	12.95
DAP1_0178	8.49
DAP1_0182	11.89
DAP1_0185	13.36
DAP1_0186	9.28
DAP1_0205	13.71
DAP1_0206	9.87
DAP1_0208	11.5
DAP1_0209	8.87
DAP1_0210	9.33
DAP1_0213	9.23
DAP1_0215	8.81
DAP1_0220	13.12
DAP1_0223	9.98
DAP1_0230	8.86
DAP1_0233	11.83
DAP1_0234	12.43
DAP1_0240	8.96
DAP1_0247	11.39
DAP1_0256	13.37
DAP1_0261	11.38
DAP1_0263	10.81
DAP1_0265	11.53
DAP1_0269	9.13
DAP1_0270	11.97
DAP1_0273	12.56
DAP1_0285	13.22
DAP1_0296	12.23
DAP1_0300	11.88
DAP1_0312	13.4
DAP1_0315	9.05
DAP1_0331	13.11
DAP1_0341	11.8
DAP1_0361	12.62
DAP1_0368	11.51
DAP1_0377	12.49
DAP1_0398	13.29
DAP1_0401	12.91
DAP1_0403	10.27
DAP1_0427	12.05
DAP1_0430	10.42
DAP1_0433	8.13
DAP1_0437	11.25
DAP1_0442	12.28
DAP1_0453	12.01
DAP1_0460	8.63
DAP1_0480	11.7
DAP1_0482	13.07
DAP1_0509	12.92
DAP1_0515	8.3
DAP1_0542	8
DAP1_0559	9.07
DAP1_0581	11.72
DAP1_0585	11.07
DAP1_0587	12.3
DAP1_0594	13.2
DAP1_0601	8.43
DAP1_0605	12.65
DAP1_0606	8.61
DAP1_0607	9.45
DAP1_0609	14.51
DAP1_0614	8.21
DAP1_0619	12.29
DAP1_0620	12.87
DAP1_0623	8.13
DAP1_0629	14.22
DAP1_0630	9.41
DAP1_0631	11.61
DAP1_0634	11.49
DAP1_0636	13.35
DAP1_0648	10.21
DAP1_0649	12.67
DAP1_0651	12.24
DAP1_0654	10.73
DAP1_0656	12.91
DAP1_0657	12.99
DAP1_0671	11.85
DAP1_0674	9.7
DAP1_0678	13.28
DAP1_0682	12.81
DAP1_0691	11.66
DAP1_0692	10.23
DAP1_0696	9.69
DAP1_0697	11.72
DAP1_0700	13.81
DAP1_0715	10.88
DAP1_0717	8.27
DAP1_0718	9.15
DAP1_0720	8.73
DAP1_0721	12.87
DAP1_0724	8.32
DAP1_0731	10.08
DAP1_0732	11.78
DAP1_0740	9.03
DAP1_0742	10.8
DAP1_0743	12.53
